PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GeoRefNo,zip_code,TtlVal_AsrYr,GLA,SalePrice2,NmbrBRs,total_returns,adj_gross_inc,agi_per_ret,perc_business_ret,perc_farm_ret,perc_umemp_ret,perc_ssn_benefits,perc_student_loans,perc_child_credits,Perc_earned_inc_tax
527163080,1187,160000,20,RL,,9556,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2.0,420.0,TA,TA,Y,0,21,0,0,0,0,,,,0,8,2007,WD ,Normal,527163080.0,50010.0,185800.0,1187.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907414080,1476,173500,60,RL,64.0,8633,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,,,,0,2,2009,WD ,Normal,907414080.0,50014.0,209300.0,1476.0,,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
527402090,1109,139000,80,RL,70.0,10500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82.0,TA,TA,CBlock,TA,TA,Av,ALQ,349.0,Unf,0.0,23.0,372.0,GasA,TA,Y,SBrkr,576,533,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,,BuiltIn,1971.0,Unf,1.0,288.0,TA,TA,Y,35,0,0,0,0,0,,GdWo,,0,12,2007,WD ,Normal,527402090.0,50010.0,148000.0,1109.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535426260,1253,157000,20,RL,,10920,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733.0,Unf,0.0,520.0,1253.0,GasA,TA,Y,SBrkr,1253,0,0,1.0,0.0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,1960.0,RFn,1.0,352.0,TA,TA,Y,0,213,176,0,0,0,,GdWo,,0,5,2008,WD ,Normal,535426260.0,50010.0,179200.0,1253.0,,2.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528322020,2551,384500,60,RL,100.0,12191,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779,772,0,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,Attchd,1998.0,Fin,3.0,925.0,TA,TA,Y,76,61,0,0,0,0,,,,0,6,2007,WD ,Normal,528322020.0,50014.0,444800.0,2537.0,,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
908152180,2233,141000,90,RL,,9555,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1100,1133,0,0.0,0.0,2,1,5,2,TA,11,Typ,0,,Attchd,1979.0,Fin,2.0,579.0,TA,Gd,Y,0,0,0,0,0,0,,,,0,2,2007,WD ,Normal,908152180.0,50014.0,185300.0,2233.0,,5.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
909131170,1482,140000,70,RH,,12155,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0.0,516.0,672.0,GasA,TA,N,SBrkr,810,672,0,0.0,0.0,2,0,4,1,Fa,7,Typ,0,,Detchd,1934.0,Unf,1.0,400.0,TA,TA,P,0,0,254,0,0,0,,,,0,3,2008,WD ,Normal,909131170.0,50014.0,169800.0,1482.0,174500.0,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
527146135,2687,270000,160,RL,68.0,13108,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079,608,0,0.0,0.0,2,1,4,1,Gd,9,Typ,0,,Attchd,1994.0,Fin,2.0,618.0,TA,TA,Y,168,12,0,0,0,0,,,,0,12,2006,WD ,Normal,527146135.0,50010.0,373400.0,2689.0,,4.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907255010,1358,220000,20,RL,,11088,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,Ex,Y,SBrkr,1358,0,0,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,2002.0,Unf,2.0,418.0,TA,TA,Y,68,166,0,0,0,0,,,,0,6,2006,WD ,Normal,907255010.0,50014.0,265300.0,1367.0,270500.0,1.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
528142110,1944,360000,20,RL,90.0,12378,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,0.0,622.0,1896.0,GasA,Ex,Y,SBrkr,1944,0,0,1.0,0.0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003.0,Fin,3.0,708.0,TA,TA,Y,208,175,0,0,0,0,,,,0,11,2006,WD ,Normal,528142110.0,50010.0,395000.0,1945.0,395000.0,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
533223030,1452,156000,160,FV,35.0,3768,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,549.0,Unf,0.0,142.0,691.0,GasA,Ex,Y,SBrkr,713,739,0,1.0,0.0,2,1,3,1,Gd,6,Typ,0,,Detchd,1999.0,Unf,2.0,506.0,TA,TA,Y,0,34,0,0,0,0,,,,0,9,2009,WD ,Normal,533223030.0,50014.0,204200.0,1452.0,,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
907131120,1796,211000,60,RL,,9531,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706.0,Unf,0.0,88.0,794.0,GasA,Ex,Y,SBrkr,882,914,0,1.0,0.0,2,1,3,1,TA,7,Typ,0,,Attchd,1998.0,RFn,2.0,546.0,TA,TA,Y,0,36,0,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,907131120.0,50014.0,248600.0,1796.0,,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
534201130,980,135500,80,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,480.0,100.0,980.0,GasA,Gd,Y,SBrkr,980,0,0,0.0,0.0,2,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Fin,1.0,384.0,TA,TA,Y,68,0,0,0,0,0,,,,0,10,2006,WD ,Normal,534201130.0,50010.0,181200.0,980.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528366050,3228,430000,20,RL,,12692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,Ex,Y,SBrkr,3228,0,0,1.0,0.0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2.0,546.0,TA,TA,Y,264,75,291,0,0,0,,,,0,5,2007,WD ,Normal,528366050.0,50014.0,489900.0,3228.0,,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
528340030,3078,410000,60,RL,89.0,10557,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,0,,,,0,7,2007,WD ,Normal,528340030.0,50014.0,446500.0,3078.0,,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903475020,825,125000,20,RM,49.0,8235,Pave,,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,180.0,Rec,645.0,0.0,825.0,GasA,TA,Y,SBrkr,825,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1963.0,RFn,2.0,720.0,TA,TA,Y,140,50,0,0,0,0,,MnPrv,,0,6,2008,WD ,Normal,903475020.0,50010.0,156100.0,825.0,,2.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
908152290,1408,171500,60,RL,60.0,7023,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,No,GLQ,611.0,Unf,0.0,123.0,734.0,GasA,Gd,Y,SBrkr,734,674,0,1.0,0.0,2,1,3,1,TA,6,Typ,0,,BuiltIn,2005.0,Fin,2.0,489.0,TA,TA,Y,0,85,0,0,0,0,,,,0,5,2007,WD ,Normal,908152290.0,50014.0,205700.0,1408.0,203000.0,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
527163100,1658,188000,60,RL,,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773,885,0,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1995.0,Fin,2.0,431.0,TA,TA,Y,224,84,0,0,0,0,,,,0,6,2008,WD ,Normal,527163100.0,50010.0,231500.0,1658.0,250500.0,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
916477020,2262,305000,60,RL,85.0,12244,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0.0,611.0,1482.0,GasA,Ex,Y,SBrkr,1482,780,0,1.0,0.0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,749.0,TA,TA,Y,168,0,0,0,0,0,,,,0,8,2008,WD ,Normal,916477020.0,50014.0,373300.0,2262.0,,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
535456010,1556,119000,90,RL,75.0,8512,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1556.0,1556.0,GasA,TA,Y,SBrkr,1556,0,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,9,2006,WD ,Normal,535456010.0,50010.0,137700.0,1556.0,,4.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
534129080,1724,197900,80,RL,,17871,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724,0,0,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Normal,534129080.0,50010.0,260400.0,1724.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
535101020,1128,178000,85,RL,75.0,11380,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,0,1.0,0.0,1,0,2,1,Gd,5,Typ,1,Gd,Attchd,1966.0,Unf,1.0,315.0,TA,TA,Y,238,0,0,0,0,0,,,Shed,1500,1,2010,WD ,Normal,535101020.0,50010.0,208100.0,1128.0,,2.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528320060,3627,625000,60,RL,118.0,35760,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387.0,Unf,0.0,543.0,1930.0,GasA,Ex,Y,SBrkr,1831,1796,0,1.0,0.0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995.0,Fin,3.0,807.0,TA,TA,Y,361,76,0,0,0,0,,,,0,7,2006,WD ,Normal,528320060.0,50014.0,656600.0,3837.0,,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903234220,1582,150000,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,0.0,679.0,952.0,GasA,TA,Y,FuseA,994,588,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1938.0,Unf,1.0,250.0,Fa,TA,Y,189,0,34,150,0,0,,,,0,2,2009,WD ,Normal,903234220.0,50010.0,176600.0,1582.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
911370520,1646,250000,120,RM,44.0,3811,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,,,,0,7,2008,WD ,Normal,911370520.0,50010.0,343000.0,1647.0,375000.0,2.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
528218020,1536,176000,60,RL,65.0,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,38,0,0,0,0,,,,0,6,2007,WD ,Normal,528218020.0,50010.0,222100.0,1536.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
902325050,1768,163000,75,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,0.0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0,341,0,0,0,0,,,,0,10,2006,WD ,Normal,902325050.0,50010.0,189300.0,1862.0,,2.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
905427070,2108,235000,70,RL,120.0,13728,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0.0,501.0,1127.0,GasA,Ex,Y,SBrkr,1236,872,0,0.0,0.0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2.0,540.0,TA,TA,Y,0,0,0,0,90,0,,,,0,7,2008,WD ,Normal,905427070.0,50014.0,244700.0,2108.0,293000.0,4.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
907252050,1762,222000,60,RL,,9930,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,Y,SBrkr,878,884,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2002.0,Fin,2.0,591.0,TA,TA,Y,320,54,0,0,0,0,,,,0,7,2006,WD ,Normal,907252050.0,50014.0,248900.0,1762.0,,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
907253130,2153,313000,60,RL,,11050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904.0,Unf,0.0,536.0,1440.0,GasA,Ex,Y,SBrkr,1476,677,0,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,2000.0,Fin,3.0,736.0,TA,TA,Y,253,142,0,0,0,0,,,,0,5,2009,WD ,Normal,907253130.0,50014.0,381800.0,2159.0,,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
903429080,1826,155000,70,RM,50.0,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,Ex,Y,SBrkr,916,910,0,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Normal,903429080.0,50010.0,171000.0,1826.0,,4.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
527451060,987,106000,160,RM,21.0,1869,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,321.0,Unf,0.0,162.0,483.0,GasA,TA,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1987.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD ,Normal,527451060.0,50010.0,116100.0,987.0,,2.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
907418040,1361,193000,20,RL,74.0,9627,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1327.0,1351.0,GasA,Ex,Y,SBrkr,1361,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2.0,610.0,TA,TA,Y,0,50,0,0,0,0,,,,0,6,2008,WD ,Normal,907418040.0,50014.0,254900.0,1361.0,,3.0,11300.0,872772.0,77.23646017699114,0.02042686978958995,0.01327433628318584,0.13185840707964602,0.036921441109476476,0.11150442477876106,0.006292594171215392,0.0017347027631500552
911226030,864,65000,70,C (all),60.0,9000,Grvl,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,0.0,Unf,0.0,592.0,592.0,GasA,Ex,Y,SBrkr,432,432,0,0.0,0.0,1,1,3,1,Fa,5,Min2,0,,Detchd,1920.0,Unf,1.0,216.0,Fa,Fa,N,0,30,160,0,0,0,,,,0,6,2008,WD ,Normal,911226030.0,50036.0,102200.0,864.0,102000.0,3.0,7940.0,516111.0,65.00138539042821,0.019633373440984595,0.0327455919395466,0.1486146095717884,0.04799742691010267,0.10075566750629723,0.009451455210216408,0.0035806250980893644
535402230,1207,147000,20,RL,77.0,9510,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,Y,SBrkr,1207,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,0,240,0,0,0,0,,,,0,5,2006,WD ,Normal,535402230.0,50010.0,189200.0,1207.0,,3.0,14090.0,1036620.0,73.57132718239886,0.02130867627481623,0.0113555713271824,0.13413768630234207,0.05243773031583415,0.10716820440028389,0.006403503694700083,0.002165692346279254
